product_url,product_name,product_id,product_brand,mrp,price,currency,product_sizes,size_country,importer_address,image_urls
https://www.aldoshoes.in/women/ladies-footwear/sandals/Toea001043.html,Toea001043,Toea001043,Aldo,8999.0,5399.0,₹,"5,6,6.5,7,7.5,8,8.5,9,10,11",US Size,,"https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw1909c8ea/large/xirjzrjsbmcy5tu_AACesx9OnkKMpi9wccMqYQV2a_toea-001-002-043_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw60068adb/large/xirjzrjsbmcy5tu_AADwJiN-IVdSunER9bEAoo2Oa_toea-001-002-043_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw09743d20/large/xirjzrjsbmcy5tu_AAB3kMQgdi0mJamHojqWy-a9a_toea-001-002-043_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwb2665719/large/xirjzrjsbmcy5tu_AAAg42Lhx0hg2eb3tNThegh9a_toea-001-002-043_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/flats/tozi100043/TOZI100043.html,Tozi Women's White Ballerina,TOZI100043,Aldo,,9999.0,₹,"5,6,6.5,7.5,8.5,9,10",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw30be5390/large/4ro4ivpbq4eo5ht_AAC_ErFNZYojHeSYWqholDHPa_TOZI100043_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw091455d9/large/can3cviv9r4uld8_AABhQYDlb7KrAM6TXy2bCNkQa_tozi100043_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwd41e068d/large/can3cviv9r4uld8_AADhpssT4mu9WWlSv2CjBihda_tozi100043_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw6bd98c42/large/can3cviv9r4uld8_AABzKOmoC1WZeLTB2COqyCUha_tozi100043_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/flats/tozi001043/TOZI001043.html,Tozi Women's Black Ballerina,TOZI001043,Aldo,,9999.0,₹,"5,6,6.5,7.5,8.5,9,10",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw0156d4dc/large/4ro4ivpbq4eo5ht_AADb5FC3fC75ccUBMABXAYFNa_TOZI001043_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw51e74034/large/can3cviv9r4uld8_AAA6AB_rSxf0-fJ9AG64gFCga_tozi001043_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwfb939f09/large/can3cviv9r4uld8_AAAMCES2JZLAXfTG1Qgc4M8fa_tozi001043_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw05abc02c/large/can3cviv9r4uld8_AACAXkWj0ErVvAAVFKiEUrGsa_tozi001043_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/heels/taia530033/TAIA530033.html,Taia Women's Light Purple Block Heel Sandals,TAIA530033,Aldo,,11999.0,₹,"6,6.5,7.5,8.5,9,10",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw592d279f/large/pxk47wepx1zn49a_AABW0bs3TmLW4QbbfsJghnUUa_TAIA530033_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw5bd4fc81/large/pxk47wepx1zn49a_AAACQJQ4cTapUBgyKnGZidgma_TAIA530033_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw2f65ffb9/large/pxk47wepx1zn49a_AADx9g6igCoORMn40-GF5BTTa_TAIA530033_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw080b6ef1/large/pxk47wepx1zn49a_AABxSqsv03eUuj0tNpF-CN4Za_TAIA530033_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/sandals/tany210043/TANY210043.html,Tany Women's Medium Brown Flat Sandals,TANY210043,Aldo,,8999.0,₹,"5,6,6.5,7.5,8.5,9,10",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw46182128/large/4ro4ivpbq4eo5ht_AAAFHqAtonYZ0z_1JlIyqlnBa_TANY210043_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw76696712/large/can3cviv9r4uld8_AABFeZzSYNFQtgEkBQFJwS-ra_tany210043_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw106304eb/large/can3cviv9r4uld8_AAB40-ld4pXCCWHfYU7BS5_Wa_tany210043_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw9ee01656/large/can3cviv9r4uld8_AAALHs0BeVm7SlUrF__nDhS2a_tany210043_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/heels/taia121033/TAIA121033.html,Taia Women's White/Bone Block Heel Sandals,TAIA121033,Aldo,,11999.0,₹,"6,6.5,7.5,8.5,9,10",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwda0b2027/large/pxk47wepx1zn49a_AACe-JU4uhZRLsl0MRoJS3l3a_TAIA121033_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw5a131a4b/large/pxk47wepx1zn49a_AACQ6Nq2U1sYk-uQrH7knAxXa_TAIA121033_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw61b19a09/large/pxk47wepx1zn49a_AACBssTJr4NeoziBkpZ568kIa_TAIA121033_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwf9d01b2c/large/pxk47wepx1zn49a_AABfTVhexazMIZzzglvbEZgta_TAIA121033_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/sandals/tany110029/TANY110029.html,Tany Women's White Flat Sandals,TANY110029,Aldo,,8999.0,₹,"5,6,6.5,7.5,8.5,9,10",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw95238f1a/large/4ro4ivpbq4eo5ht_AAAQknwXFbT2G-S2IDcSIQgQa_TANY110029_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw31c0a3bc/large/can3cviv9r4uld8_AACG5lzFzwC2x8fa5sKKu0e0a_tany110029_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw64fb3186/large/can3cviv9r4uld8_AAAlIYodAEF5eZeycGmiruWXa_tany110029_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwbec89c81/large/can3cviv9r4uld8_AADATn4RKhXW4hsPjmPpcd7Sa_tany110029_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/sandals/toea270043/TOEA270043.html,Toea Women's Bone Sandals,TOEA270043,Aldo,8999.0,5399.0,₹,"6,6.5,7.5,8,8.5,9,10,11",US Size,"Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/5hv2zisvvu3cuyd_AADNdACJnANv6ERpseVVMJZIa_toea270_1.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/5hv2zisvvu3cuyd_AAAdUPgpKgp72xrntNhvNy5ja_toea270_2.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/5hv2zisvvu3cuyd_AADJcwLYqJNAQ5_DT_mXPMt0a_toea270_3.jpg?dl=1,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/v1680147128477/large/5hv2zisvvu3cuyd_AAAhO9nk0TzGwyqzTBBtzYhTa_toea270_4.jpg?dl=1"
https://www.aldoshoes.in/women/ladies-footwear/sandals/suzy400033/SUZY400033.html,Suzy Women's Blue Footbed,SUZY400033,Aldo,,13999.0,₹,"5,6,6.5,7.5,8.5,9,10",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw8abfafb6/large/4ro4ivpbq4eo5ht_AABmUThGNWcYWfJoyLOMBT40a_SUZY400033_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw58b6ba0b/large/can3cviv9r4uld8_AAA13_4AmV3p5heGafY7SmKSa_suzy400033_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw0113bb00/large/can3cviv9r4uld8_AAACk_aw44o-M5kENeQwqq6Aa_suzy400033_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw9c07f73b/large/can3cviv9r4uld8_AAAnZrTMYjbmccRo_t6ClZtAa_suzy400033_4.jpg"
https://www.aldoshoes.in/women/ladies-footwear/sandals/suzy001033/SUZY001033.html,Suzy Women's Black Footbed,SUZY001033,Aldo,,13999.0,₹,"5,6,6.5,7.5,8.5,9,10",US Size,"Apparel Group India, Mittal Commercia, 907 B Wing, Near Mumbai International Airport, Asanpada Road, Marol, Mumbai, 400059","https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dwa13d866b/large/4ro4ivpbq4eo5ht_AACzKcICNl8FTmCCzhsAygPMa_SUZY001033_1.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw58eec4b8/large/can3cviv9r4uld8_AABF5Z7WrbyDWdBnn4SAulFza_suzy001033_2.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw307942d3/large/can3cviv9r4uld8_AAD9Hk4LJtz6e0Anw4TazDnOa_suzy001033_3.jpg,https://www.aldoshoes.in/on/demandware.static/-/Sites-aldo_master_catalog/default/dw5370fabf/large/can3cviv9r4uld8_AABfuf77T_DMnuawISxOR4k_a_suzy001033_4.jpg"
